Count,Deleted_Word,Filename
1,of,c-rea1-f4_hyp.trn.dtl
1,one,c-rea1-f4_hyp.trn.dtl
1,other,c-rea1-f4_hyp.trn.dtl
1,pal,c-rea1-f4_hyp.trn.dtl
1,poor,c-rea1-f4_hyp.trn.dtl
1,rosa,c-rea1-f4_hyp.trn.dtl
1,royal,c-rea1-f4_hyp.trn.dtl
1,that,c-rea1-f4_hyp.trn.dtl
1,this,c-rea1-f4_hyp.trn.dtl
1,thought,c-rea1-f4_hyp.trn.dtl
1,unfriendly,c-rea1-f4_hyp.trn.dtl
1,wanted,c-rea1-f4_hyp.trn.dtl
1,was,c-rea1-f4_hyp.trn.dtl
1,were,c-rea1-f4_hyp.trn.dtl
2,rosa,c-rea1-f5_hyp.trn.dtl
2,they,c-rea1-f5_hyp.trn.dtl
2,to,c-rea1-f5_hyp.trn.dtl
1,and,c-rea1-f5_hyp.trn.dtl
1,buy,c-rea1-f5_hyp.trn.dtl
1,cinders,c-rea1-f5_hyp.trn.dtl
1,hand,c-rea1-f5_hyp.trn.dtl
1,he,c-rea1-f5_hyp.trn.dtl
1,howled,c-rea1-f5_hyp.trn.dtl
1,in,c-rea1-f5_hyp.trn.dtl
1,lily,c-rea1-f5_hyp.trn.dtl
1,me,c-rea1-f5_hyp.trn.dtl
1,nothing,c-rea1-f5_hyp.trn.dtl
1,there,c-rea1-f5_hyp.trn.dtl
1,thought,c-rea1-f5_hyp.trn.dtl
1,a,c-rea1-f6_hyp.trn.dtl
1,cinders,c-rea1-f6_hyp.trn.dtl
1,had,c-rea1-f6_hyp.trn.dtl
1,lazy,c-rea1-f6_hyp.trn.dtl
1,lily,c-rea1-f6_hyp.trn.dtl
1,one,c-rea1-f6_hyp.trn.dtl
1,ready,c-rea1-f6_hyp.trn.dtl
1,rosa,c-rea1-f6_hyp.trn.dtl
1,to,c-rea1-f6_hyp.trn.dtl
1,were,c-rea1-f6_hyp.trn.dtl
1,william,c-rea1-f6_hyp.trn.dtl
3,they,c-rea1-m1_hyp.trn.dtl
2,my,c-rea1-m1_hyp.trn.dtl
1,a,c-rea1-m1_hyp.trn.dtl
1,and,c-rea1-m1_hyp.trn.dtl
1,announce,c-rea1-m1_hyp.trn.dtl
1,ball,c-rea1-m1_hyp.trn.dtl
1,bride,c-rea1-m1_hyp.trn.dtl
1,find,c-rea1-m1_hyp.trn.dtl
1,for,c-rea1-m1_hyp.trn.dtl
1,gowns,c-rea1-m1_hyp.trn.dtl
1,hairbrushes,c-rea1-m1_hyp.trn.dtl
1,hairpins,c-rea1-m1_hyp.trn.dtl
1,hat,c-rea1-m1_hyp.trn.dtl
1,he,c-rea1-m1_hyp.trn.dtl
1,her,c-rea1-m1_hyp.trn.dtl
1,howled,c-rea1-m1_hyp.trn.dtl
1,jewels,c-rea1-m1_hyp.trn.dtl
1,lazy,c-rea1-m1_hyp.trn.dtl
1,looking,c-rea1-m1_hyp.trn.dtl
1,one,c-rea1-m1_hyp.trn.dtl
1,other,c-rea1-m1_hyp.trn.dtl
1,sepsisters,c-rea1-m1_hyp.trn.dtl
1,so,c-rea1-m1_hyp.trn.dtl
1,that,c-rea1-m1_hyp.trn.dtl
1,the,c-rea1-m1_hyp.trn.dtl
1,to,c-rea1-m1_hyp.trn.dtl
1,wanted,c-rea1-m1_hyp.trn.dtl
1,was,c-rea1-m1_hyp.trn.dtl
1,wear,c-rea1-m1_hyp.trn.dtl
1,yelled,c-rea1-m1_hyp.trn.dtl
4,to,c-rea1-m2_hyp.trn.dtl
2,a,c-rea1-m2_hyp.trn.dtl
2,all,c-rea1-m2_hyp.trn.dtl
2,and,c-rea1-m2_hyp.trn.dtl
2,cinders,c-rea1-m2_hyp.trn.dtl
2,had,c-rea1-m2_hyp.trn.dtl
2,they,c-rea1-m2_hyp.trn.dtl
1,announce,c-rea1-m2_hyp.trn.dtl
1,ball,c-rea1-m2_hyp.trn.dtl
1,but,c-rea1-m2_hyp.trn.dtl
1,called,c-rea1-m2_hyp.trn.dtl
1,came,c-rea1-m2_hyp.trn.dtl
1,cleaning,c-rea1-m2_hyp.trn.dtl
1,day,c-rea1-m2_hyp.trn.dtl
1,do,c-rea1-m2_hyp.trn.dtl
1,downs,c-rea1-m2_hyp.trn.dtl
1,everyone,c-rea1-m2_hyp.trn.dtl
1,gowns,c-rea1-m2_hyp.trn.dtl
1,hand,c-rea1-m2_hyp.trn.dtl
1,her,c-rea1-m2_hyp.trn.dtl
1,jewels,c-rea1-m2_hyp.trn.dtl
1,lazy,c-rea1-m2_hyp.trn.dtl
1,lily,c-rea1-m2_hyp.trn.dtl
1,me,c-rea1-m2_hyp.trn.dtl
1,messenger,c-rea1-m2_hyp.trn.dtl
1,old,c-rea1-m2_hyp.trn.dtl
1,one,c-rea1-m2_hyp.trn.dtl
1,poor,c-rea1-m2_hyp.trn.dtl
1,rosa,c-rea1-m2_hyp.trn.dtl
1,royal,c-rea1-m2_hyp.trn.dtl
1,she,c-rea1-m2_hyp.trn.dtl
1,spent,c-rea1-m2_hyp.trn.dtl
1,the,c-rea1-m2_hyp.trn.dtl
1,their,c-rea1-m2_hyp.trn.dtl
1,wear,c-rea1-m2_hyp.trn.dtl
1,wedding,c-rea1-m2_hyp.trn.dtl
6,they,c-rea1-m3_hyp.trn.dtl
4,cinders,c-rea1-m3_hyp.trn.dtl
2,and,c-rea1-m3_hyp.trn.dtl
2,but,c-rea1-m3_hyp.trn.dtl
2,find,c-rea1-m3_hyp.trn.dtl
2,gowns,c-rea1-m3_hyp.trn.dtl
2,had,c-rea1-m3_hyp.trn.dtl
2,my,c-rea1-m3_hyp.trn.dtl
2,one,c-rea1-m3_hyp.trn.dtl
2,rosa,c-rea1-m3_hyp.trn.dtl
2,was,c-rea1-m3_hyp.trn.dtl
2,were,c-rea1-m3_hyp.trn.dtl
1,at,c-rea1-m3_hyp.trn.dtl
1,buy,c-rea1-m3_hyp.trn.dtl
1,day,c-rea1-m3_hyp.trn.dtl
1,divine,c-rea1-m3_hyp.trn.dtl
1,enough,c-rea1-m3_hyp.trn.dtl
1,girls,c-rea1-m3_hyp.trn.dtl
1,gorgeous,c-rea1-m3_hyp.trn.dtl
1,hairbrushes,c-rea1-m3_hyp.trn.dtl
1,hairpins,c-rea1-m3_hyp.trn.dtl
1,hat,c-rea1-m3_hyp.trn.dtl
1,he,c-rea1-m3_hyp.trn.dtl
1,howled,c-rea1-m3_hyp.trn.dtl
1,jewels,c-rea1-m3_hyp.trn.dtl
1,lazy,c-rea1-m3_hyp.trn.dtl
1,lily,c-rea1-m3_hyp.trn.dtl
1,mother,c-rea1-m3_hyp.trn.dtl
1,other,c-rea1-m3_hyp.trn.dtl
1,poor,c-rea1-m3_hyp.trn.dtl
1,prince,c-rea1-m3_hyp.trn.dtl
1,said,c-rea1-m3_hyp.trn.dtl
1,shouting,c-rea1-m3_hyp.trn.dtl
1,so,c-rea1-m3_hyp.trn.dtl
1,some,c-rea1-m3_hyp.trn.dtl
1,started,c-rea1-m3_hyp.trn.dtl
1,that,c-rea1-m3_hyp.trn.dtl
1,the,c-rea1-m3_hyp.trn.dtl
1,their,c-rea1-m3_hyp.trn.dtl
1,this,c-rea1-m3_hyp.trn.dtl
1,thought,c-rea1-m3_hyp.trn.dtl
1,very,c-rea1-m3_hyp.trn.dtl
1,wanted,c-rea1-m3_hyp.trn.dtl
1,william,c-rea1-m3_hyp.trn.dtl
1,yelled,c-rea1-m3_hyp.trn.dtl
3,lily,c-rea1-m4_hyp.trn.dtl
2,a,c-rea1-m4_hyp.trn.dtl
2,and,c-rea1-m4_hyp.trn.dtl
2,rosa,c-rea1-m4_hyp.trn.dtl
1,bad,c-rea1-m4_hyp.trn.dtl
1,ball,c-rea1-m4_hyp.trn.dtl
1,called,c-rea1-m4_hyp.trn.dtl
1,get,c-rea1-m4_hyp.trn.dtl
1,gowns,c-rea1-m4_hyp.trn.dtl
1,hand,c-rea1-m4_hyp.trn.dtl
1,her,c-rea1-m4_hyp.trn.dtl
1,in,c-rea1-m4_hyp.trn.dtl
1,me,c-rea1-m4_hyp.trn.dtl
1,old,c-rea1-m4_hyp.trn.dtl
1,ready,c-rea1-m4_hyp.trn.dtl
1,sep,c-rea1-m4_hyp.trn.dtl
1,sisters,c-rea1-m4_hyp.trn.dtl
1,so,c-rea1-m4_hyp.trn.dtl
1,that,c-rea1-m4_hyp.trn.dtl
1,their,c-rea1-m4_hyp.trn.dtl
1,they,c-rea1-m4_hyp.trn.dtl
1,they'd,c-rea1-m4_hyp.trn.dtl
1,this,c-rea1-m4_hyp.trn.dtl
1,thought,c-rea1-m4_hyp.trn.dtl
1,two,c-rea1-m4_hyp.trn.dtl
1,was,c-rea1-m4_hyp.trn.dtl
1,were,c-rea1-m4_hyp.trn.dtl
1,william,c-rea1-m4_hyp.trn.dtl
3,they,c-rea1-m5_hyp.trn.dtl
2,and,c-rea1-m5_hyp.trn.dtl
2,lily,c-rea1-m5_hyp.trn.dtl
1,announce,c-rea1-m5_hyp.trn.dtl
1,had,c-rea1-m5_hyp.trn.dtl
1,queen's,c-rea1-m5_hyp.trn.dtl
1,she,c-rea1-m5_hyp.trn.dtl
1,to,c-rea1-m5_hyp.trn.dtl
1,were,c-rea1-m5_hyp.trn.dtl
2,called,c-rea1-m6_hyp.trn.dtl
2,find,c-rea1-m6_hyp.trn.dtl
2,my,c-rea1-m6_hyp.trn.dtl
2,they,c-rea1-m6_hyp.trn.dtl
1,and,c-rea1-m6_hyp.trn.dtl
1,announce,c-rea1-m6_hyp.trn.dtl
1,bells,c-rea1-m6_hyp.trn.dtl
1,but,c-rea1-m6_hyp.trn.dtl
1,came,c-rea1-m6_hyp.trn.dtl
1,cinders,c-rea1-m6_hyp.trn.dtl
1,downs,c-rea1-m6_hyp.trn.dtl
1,everyone,c-rea1-m6_hyp.trn.dtl
1,girls,c-rea1-m6_hyp.trn.dtl
1,had,c-rea1-m6_hyp.trn.dtl
1,hand,c-rea1-m6_hyp.trn.dtl
1,hat,c-rea1-m6_hyp.trn.dtl
1,her,c-rea1-m6_hyp.trn.dtl
1,howled,c-rea1-m6_hyp.trn.dtl
1,jewels,c-rea1-m6_hyp.trn.dtl
1,lazy,c-rea1-m6_hyp.trn.dtl
1,lily,c-rea1-m6_hyp.trn.dtl
1,me,c-rea1-m6_hyp.trn.dtl
1,old,c-rea1-m6_hyp.trn.dtl
1,one,c-rea1-m6_hyp.trn.dtl
1,only,c-rea1-m6_hyp.trn.dtl
1,prince,c-rea1-m6_hyp.trn.dtl
1,queen's,c-rea1-m6_hyp.trn.dtl
1,rosa,c-rea1-m6_hyp.trn.dtl
1,son,c-rea1-m6_hyp.trn.dtl
1,that,c-rea1-m6_hyp.trn.dtl
1,the,c-rea1-m6_hyp.trn.dtl
1,their,c-rea1-m6_hyp.trn.dtl
1,they'd,c-rea1-m6_hyp.trn.dtl
1,to,c-rea1-m6_hyp.trn.dtl
1,wanted,c-rea1-m6_hyp.trn.dtl
1,when,c-rea1-m6_hyp.trn.dtl
1,william,c-rea1-m6_hyp.trn.dtl
1,yelled,c-rea1-m6_hyp.trn.dtl
1,all,car-rea1-f1_hyp.trn.dtl
1,and,car-rea1-f1_hyp.trn.dtl
1,announce,car-rea1-f1_hyp.trn.dtl
1,at,car-rea1-f1_hyp.trn.dtl
1,but,car-rea1-f1_hyp.trn.dtl
1,he,car-rea1-f1_hyp.trn.dtl
1,lazy,car-rea1-f1_hyp.trn.dtl
1,one,car-rea1-f1_hyp.trn.dtl
1,rosa,car-rea1-f1_hyp.trn.dtl
1,their,car-rea1-f1_hyp.trn.dtl
1,this,car-rea1-f1_hyp.trn.dtl
1,thought,car-rea1-f1_hyp.trn.dtl
2,and,car-rea1-f2_hyp.trn.dtl
2,one,car-rea1-f2_hyp.trn.dtl
2,they,car-rea1-f2_hyp.trn.dtl
1,but,car-rea1-f2_hyp.trn.dtl
1,divine,car-rea1-f2_hyp.trn.dtl
1,do,car-rea1-f2_hyp.trn.dtl
1,downs,car-rea1-f2_hyp.trn.dtl
1,erm,car-rea1-f2_hyp.trn.dtl
1,had,car-rea1-f2_hyp.trn.dtl
1,hand,car-rea1-f2_hyp.trn.dtl
1,help,car-rea1-f2_hyp.trn.dtl
1,me,car-rea1-f2_hyp.trn.dtl
1,messenger,car-rea1-f2_hyp.trn.dtl
1,of,car-rea1-f2_hyp.trn.dtl
1,old,car-rea1-f2_hyp.trn.dtl
1,royal,car-rea1-f2_hyp.trn.dtl
1,she,car-rea1-f2_hyp.trn.dtl
1,their,car-rea1-f2_hyp.trn.dtl
1,this,car-rea1-f2_hyp.trn.dtl
1,to,car-rea1-f2_hyp.trn.dtl
1,unfriendly,car-rea1-f2_hyp.trn.dtl
1,was,car-rea1-f2_hyp.trn.dtl
1,were,car-rea1-f2_hyp.trn.dtl
1,yelled,car-rea1-f2_hyp.trn.dtl
2,ball,car-rea1-f3_hyp.trn.dtl
2,cinders,car-rea1-f3_hyp.trn.dtl
2,her,car-rea1-f3_hyp.trn.dtl
2,rosa,car-rea1-f3_hyp.trn.dtl
1,a,car-rea1-f3_hyp.trn.dtl
1,and,car-rea1-f3_hyp.trn.dtl
1,but,car-rea1-f3_hyp.trn.dtl
1,call,car-rea1-f3_hyp.trn.dtl
1,called,car-rea1-f3_hyp.trn.dtl
1,everyone,car-rea1-f3_hyp.trn.dtl
1,had,car-rea1-f3_hyp.trn.dtl
1,he,car-rea1-f3_hyp.trn.dtl
1,lazy,car-rea1-f3_hyp.trn.dtl
1,lived,car-rea1-f3_hyp.trn.dtl
1,mood,car-rea1-f3_hyp.trn.dtl
1,one,car-rea1-f3_hyp.trn.dtl
1,she,car-rea1-f3_hyp.trn.dtl
1,that,car-rea1-f3_hyp.trn.dtl
1,the,car-rea1-f3_hyp.trn.dtl
1,their,car-rea1-f3_hyp.trn.dtl
1,thought,car-rea1-f3_hyp.trn.dtl
1,to,car-rea1-f3_hyp.trn.dtl
1,when,car-rea1-f3_hyp.trn.dtl
1,all,car-rea1-f4_hyp.trn.dtl
1,announce,car-rea1-f4_hyp.trn.dtl
1,her,car-rea1-f4_hyp.trn.dtl
1,howled,car-rea1-f4_hyp.trn.dtl
1,lazy,car-rea1-f4_hyp.trn.dtl
1,mood,car-rea1-f4_hyp.trn.dtl
1,oh,car-rea1-f4_hyp.trn.dtl
1,rosa,car-rea1-f4_hyp.trn.dtl
1,the,car-rea1-f4_hyp.trn.dtl
1,their,car-rea1-f4_hyp.trn.dtl
1,they,car-rea1-f4_hyp.trn.dtl
2,a,car-rea1-m1_hyp.trn.dtl
1,at,car-rea1-m1_hyp.trn.dtl
1,bride,car-rea1-m1_hyp.trn.dtl
1,called,car-rea1-m1_hyp.trn.dtl
1,day,car-rea1-m1_hyp.trn.dtl
1,get,car-rea1-m1_hyp.trn.dtl
1,girls,car-rea1-m1_hyp.trn.dtl
1,her,car-rea1-m1_hyp.trn.dtl
1,my,car-rea1-m1_hyp.trn.dtl
1,one,car-rea1-m1_hyp.trn.dtl
1,poor,car-rea1-m1_hyp.trn.dtl
1,ready,car-rea1-m1_hyp.trn.dtl
1,sisters,car-rea1-m1_hyp.trn.dtl
1,they,car-rea1-m1_hyp.trn.dtl
1,to,car-rea1-m1_hyp.trn.dtl
1,wear,car-rea1-m1_hyp.trn.dtl
2,rosa,car-rea1-m2_hyp.trn.dtl
1,a,car-rea1-m2_hyp.trn.dtl
1,and,car-rea1-m2_hyp.trn.dtl
1,came,car-rea1-m2_hyp.trn.dtl
1,gowns,car-rea1-m2_hyp.trn.dtl
1,in,car-rea1-m2_hyp.trn.dtl
1,lily,car-rea1-m2_hyp.trn.dtl
1,rose,car-rea1-m2_hyp.trn.dtl
1,some,car-rea1-m2_hyp.trn.dtl
1,sorry,car-rea1-m2_hyp.trn.dtl
1,that,car-rea1-m2_hyp.trn.dtl
1,they,car-rea1-m2_hyp.trn.dtl
1,thought,car-rea1-m2_hyp.trn.dtl
1,were,car-rea1-m2_hyp.trn.dtl
1,william,car-rea1-m2_hyp.trn.dtl
2,were,car-rea1-m3_hyp.trn.dtl
1,but,car-rea1-m3_hyp.trn.dtl
1,called,car-rea1-m3_hyp.trn.dtl
1,downs,car-rea1-m3_hyp.trn.dtl
1,er,car-rea1-m3_hyp.trn.dtl
1,everyone,car-rea1-m3_hyp.trn.dtl
1,lily,car-rea1-m3_hyp.trn.dtl
1,me,car-rea1-m3_hyp.trn.dtl
1,of,car-rea1-m3_hyp.trn.dtl
1,only,car-rea1-m3_hyp.trn.dtl
1,prince,car-rea1-m3_hyp.trn.dtl
1,rosa,car-rea1-m3_hyp.trn.dtl
1,son,car-rea1-m3_hyp.trn.dtl
1,that,car-rea1-m3_hyp.trn.dtl
1,they,car-rea1-m3_hyp.trn.dtl
1,william,car-rea1-m3_hyp.trn.dtl
2,lily,car-rea1-m4_hyp.trn.dtl
2,that,car-rea1-m4_hyp.trn.dtl
1,announce,car-rea1-m4_hyp.trn.dtl
1,cleaning,car-rea1-m4_hyp.trn.dtl
1,day,car-rea1-m4_hyp.trn.dtl
1,er,car-rea1-m4_hyp.trn.dtl
1,gowns,car-rea1-m4_hyp.trn.dtl
1,jewels,car-rea1-m4_hyp.trn.dtl
1,one,car-rea1-m4_hyp.trn.dtl
1,prince,car-rea1-m4_hyp.trn.dtl
1,rosa,car-rea1-m4_hyp.trn.dtl
1,so,car-rea1-m4_hyp.trn.dtl
1,the,car-rea1-m4_hyp.trn.dtl
3,was,d-rea1-f1_hyp.trn.dtl
2,and,d-rea1-f1_hyp.trn.dtl
2,lily,d-rea1-f1_hyp.trn.dtl
2,rosa,d-rea1-f1_hyp.trn.dtl
2,this,d-rea1-f1_hyp.trn.dtl
1,a,d-rea1-f1_hyp.trn.dtl
1,called,d-rea1-f1_hyp.trn.dtl
1,day,d-rea1-f1_hyp.trn.dtl
1,divine,d-rea1-f1_hyp.trn.dtl
1,gowns,d-rea1-f1_hyp.trn.dtl
1,had,d-rea1-f1_hyp.trn.dtl
1,he,d-rea1-f1_hyp.trn.dtl
1,held,d-rea1-f1_hyp.trn.dtl
1,new,d-rea1-f1_hyp.trn.dtl
1,one,d-rea1-f1_hyp.trn.dtl
1,te,d-rea1-f1_hyp.trn.dtl
1,that,d-rea1-f1_hyp.trn.dtl
1,they,d-rea1-f1_hyp.trn.dtl
1,thought,d-rea1-f1_hyp.trn.dtl
3,lily,d-rea1-f2_hyp.trn.dtl
1,a,d-rea1-f2_hyp.trn.dtl
1,and,d-rea1-f2_hyp.trn.dtl
1,at,d-rea1-f2_hyp.trn.dtl
1,called,d-rea1-f2_hyp.trn.dtl
1,find,d-rea1-f2_hyp.trn.dtl
1,her,d-rea1-f2_hyp.trn.dtl
1,prince,d-rea1-f2_hyp.trn.dtl
1,rosa,d-rea1-f2_hyp.trn.dtl
1,the,d-rea1-f2_hyp.trn.dtl
1,william,d-rea1-f2_hyp.trn.dtl
1,yelled,d-rea1-f2_hyp.trn.dtl
2,a,d-rea1-f3_hyp.trn.dtl
2,ball,d-rea1-f3_hyp.trn.dtl
1,announce,d-rea1-f3_hyp.trn.dtl
1,came,d-rea1-f3_hyp.trn.dtl
1,cinders,d-rea1-f3_hyp.trn.dtl
1,gowns,d-rea1-f3_hyp.trn.dtl
1,he,d-rea1-f3_hyp.trn.dtl
1,jewels,d-rea1-f3_hyp.trn.dtl
1,lazy,d-rea1-f3_hyp.trn.dtl
1,lily,d-rea1-f3_hyp.trn.dtl
1,my,d-rea1-f3_hyp.trn.dtl
1,poor,d-rea1-f3_hyp.trn.dtl
1,they,d-rea1-f3_hyp.trn.dtl
1,to,d-rea1-f3_hyp.trn.dtl
2,cinders,d-rea1-f4_hyp.trn.dtl
1,announce,d-rea1-f4_hyp.trn.dtl
1,at,d-rea1-f4_hyp.trn.dtl
1,ball,d-rea1-f4_hyp.trn.dtl
1,called,d-rea1-f4_hyp.trn.dtl
1,dreamed,d-rea1-f4_hyp.trn.dtl
1,had,d-rea1-f4_hyp.trn.dtl
1,her,d-rea1-f4_hyp.trn.dtl
1,lazy,d-rea1-f4_hyp.trn.dtl
1,my,d-rea1-f4_hyp.trn.dtl
1,poor,d-rea1-f4_hyp.trn.dtl
1,spent,d-rea1-f4_hyp.trn.dtl
1,that,d-rea1-f4_hyp.trn.dtl
1,would,d-rea1-f4_hyp.trn.dtl
1,all,d-rea1-f5_hyp.trn.dtl
1,and,d-rea1-f5_hyp.trn.dtl
1,ball,d-rea1-f5_hyp.trn.dtl
1,cinders,d-rea1-f5_hyp.trn.dtl
1,her,d-rea1-f5_hyp.trn.dtl
1,lily,d-rea1-f5_hyp.trn.dtl
1,rosa,d-rea1-f5_hyp.trn.dtl
1,spent,d-rea1-f5_hyp.trn.dtl
1,stepsisters,d-rea1-f5_hyp.trn.dtl
1,the,d-rea1-f5_hyp.trn.dtl
1,their,d-rea1-f5_hyp.trn.dtl
1,they,d-rea1-f5_hyp.trn.dtl
1,william,d-rea1-f5_hyp.trn.dtl
1,would,d-rea1-f5_hyp.trn.dtl
2,and,d-rea1-f6_hyp.trn.dtl
2,her,d-rea1-f6_hyp.trn.dtl
2,lily,d-rea1-f6_hyp.trn.dtl
2,they,d-rea1-f6_hyp.trn.dtl
2,was,d-rea1-f6_hyp.trn.dtl
1,a,d-rea1-f6_hyp.trn.dtl
1,again,d-rea1-f6_hyp.trn.dtl
1,ball,d-rea1-f6_hyp.trn.dtl
1,cinders,d-rea1-f6_hyp.trn.dtl
1,divine,d-rea1-f6_hyp.trn.dtl
1,do,d-rea1-f6_hyp.trn.dtl
1,dreamed,d-rea1-f6_hyp.trn.dtl
1,erm,d-rea1-f6_hyp.trn.dtl
1,gorgeous,d-rea1-f6_hyp.trn.dtl
1,i'll,d-rea1-f6_hyp.trn.dtl
1,jewels,d-rea1-f6_hyp.trn.dtl
1,messenger,d-rea1-f6_hyp.trn.dtl
1,of,d-rea1-f6_hyp.trn.dtl
1,once,d-rea1-f6_hyp.trn.dtl
1,poor,d-rea1-f6_hyp.trn.dtl
1,rosa,d-rea1-f6_hyp.trn.dtl
1,royal,d-rea1-f6_hyp.trn.dtl
1,sentence,d-rea1-f6_hyp.trn.dtl
1,that,d-rea1-f6_hyp.trn.dtl
1,there,d-rea1-f6_hyp.trn.dtl
1,this,d-rea1-f6_hyp.trn.dtl
1,thought,d-rea1-f6_hyp.trn.dtl
1,yelled,d-rea1-f6_hyp.trn.dtl
4,cinders,d-rea1-m1_hyp.trn.dtl
3,they,d-rea1-m1_hyp.trn.dtl
2,and,d-rea1-m1_hyp.trn.dtl
2,cleaning,d-rea1-m1_hyp.trn.dtl
2,had,d-rea1-m1_hyp.trn.dtl
2,her,d-rea1-m1_hyp.trn.dtl
2,rosa,d-rea1-m1_hyp.trn.dtl
2,that,d-rea1-m1_hyp.trn.dtl
1,a,d-rea1-m1_hyp.trn.dtl
1,all,d-rea1-m1_hyp.trn.dtl
1,but,d-rea1-m1_hyp.trn.dtl
1,buy,d-rea1-m1_hyp.trn.dtl
1,called,d-rea1-m1_hyp.trn.dtl
1,day,d-rea1-m1_hyp.trn.dtl
1,divine,d-rea1-m1_hyp.trn.dtl
1,everyone,d-rea1-m1_hyp.trn.dtl
1,find,d-rea1-m1_hyp.trn.dtl
1,gowns,d-rea1-m1_hyp.trn.dtl
1,hand,d-rea1-m1_hyp.trn.dtl
1,he,d-rea1-m1_hyp.trn.dtl
1,jewels,d-rea1-m1_hyp.trn.dtl
1,lily,d-rea1-m1_hyp.trn.dtl
1,me,d-rea1-m1_hyp.trn.dtl
1,my,d-rea1-m1_hyp.trn.dtl
1,of,d-rea1-m1_hyp.trn.dtl
1,once,d-rea1-m1_hyp.trn.dtl
1,one,d-rea1-m1_hyp.trn.dtl
1,poor,d-rea1-m1_hyp.trn.dtl
1,she,d-rea1-m1_hyp.trn.dtl
1,spent,d-rea1-m1_hyp.trn.dtl
1,the,d-rea1-m1_hyp.trn.dtl
1,they'd,d-rea1-m1_hyp.trn.dtl
1,this,d-rea1-m1_hyp.trn.dtl
1,thought,d-rea1-m1_hyp.trn.dtl
1,to,d-rea1-m1_hyp.trn.dtl
1,unfriendly,d-rea1-m1_hyp.trn.dtl
1,very,d-rea1-m1_hyp.trn.dtl
1,wanted,d-rea1-m1_hyp.trn.dtl
1,was,d-rea1-m1_hyp.trn.dtl
1,when,d-rea1-m1_hyp.trn.dtl
1,would,d-rea1-m1_hyp.trn.dtl
3,a,d-rea1-m2_hyp.trn.dtl
3,they,d-rea1-m2_hyp.trn.dtl
2,lily,d-rea1-m2_hyp.trn.dtl
1,all,d-rea1-m2_hyp.trn.dtl
1,and,d-rea1-m2_hyp.trn.dtl
1,announce,d-rea1-m2_hyp.trn.dtl
1,ball,d-rea1-m2_hyp.trn.dtl
1,bride,d-rea1-m2_hyp.trn.dtl
1,cinders,d-rea1-m2_hyp.trn.dtl
1,divine,d-rea1-m2_hyp.trn.dtl
1,go,d-rea1-m2_hyp.trn.dtl
1,hand,d-rea1-m2_hyp.trn.dtl
1,hat,d-rea1-m2_hyp.trn.dtl
1,her,d-rea1-m2_hyp.trn.dtl
1,old,d-rea1-m2_hyp.trn.dtl
1,poor,d-rea1-m2_hyp.trn.dtl
1,rosa,d-rea1-m2_hyp.trn.dtl
1,their,d-rea1-m2_hyp.trn.dtl
1,they'd,d-rea1-m2_hyp.trn.dtl
1,this,d-rea1-m2_hyp.trn.dtl
1,thought,d-rea1-m2_hyp.trn.dtl
1,unfriendly,d-rea1-m2_hyp.trn.dtl
1,was,d-rea1-m2_hyp.trn.dtl
1,were,d-rea1-m2_hyp.trn.dtl
1,william,d-rea1-m2_hyp.trn.dtl
2,a,d-rea1-m3_hyp.trn.dtl
2,rosa,d-rea1-m3_hyp.trn.dtl
1,and,d-rea1-m3_hyp.trn.dtl
1,but,d-rea1-m3_hyp.trn.dtl
1,divine,d-rea1-m3_hyp.trn.dtl
1,evening,d-rea1-m3_hyp.trn.dtl
1,everyone,d-rea1-m3_hyp.trn.dtl
1,hat,d-rea1-m3_hyp.trn.dtl
1,lily,d-rea1-m3_hyp.trn.dtl
1,prince,d-rea1-m3_hyp.trn.dtl
1,that,d-rea1-m3_hyp.trn.dtl
1,they,d-rea1-m3_hyp.trn.dtl
1,this,d-rea1-m3_hyp.trn.dtl
1,thought,d-rea1-m3_hyp.trn.dtl
1,was,d-rea1-m3_hyp.trn.dtl
3,and,d-rea1-m4_hyp.trn.dtl
3,lily,d-rea1-m4_hyp.trn.dtl
3,they,d-rea1-m4_hyp.trn.dtl
2,called,d-rea1-m4_hyp.trn.dtl
2,her,d-rea1-m4_hyp.trn.dtl
2,rosa,d-rea1-m4_hyp.trn.dtl
1,a,d-rea1-m4_hyp.trn.dtl
1,announce,d-rea1-m4_hyp.trn.dtl
1,arrived,d-rea1-m4_hyp.trn.dtl
1,at,d-rea1-m4_hyp.trn.dtl
1,ball,d-rea1-m4_hyp.trn.dtl
1,cinders,d-rea1-m4_hyp.trn.dtl
1,everyone,d-rea1-m4_hyp.trn.dtl
1,gorgeous,d-rea1-m4_hyp.trn.dtl
1,hat,d-rea1-m4_hyp.trn.dtl
1,he,d-rea1-m4_hyp.trn.dtl
1,honour,d-rea1-m4_hyp.trn.dtl
1,it,d-rea1-m4_hyp.trn.dtl
1,lived,d-rea1-m4_hyp.trn.dtl
1,mother,d-rea1-m4_hyp.trn.dtl
1,of,d-rea1-m4_hyp.trn.dtl
1,one,d-rea1-m4_hyp.trn.dtl
1,prince,d-rea1-m4_hyp.trn.dtl
1,shouting,d-rea1-m4_hyp.trn.dtl
1,started,d-rea1-m4_hyp.trn.dtl
1,stepdaughters,d-rea1-m4_hyp.trn.dtl
1,stepsisters,d-rea1-m4_hyp.trn.dtl
